SRC,TGT,VOT,RES,YEA,DAT,TXT
Leaky caldron,Dirtlawyer1,-1,-1,2013,"19:55, 10 February 2013","'''Oppose''' Unable to offer an opinion in a situation relating to a key judgement policy (Q16). The answer provided is fair enough, politically correct and in an ideal world would make the question irrelevant. Policy is not always clear, simple or fair to everyone and refusing to offer a direct view on a specific policy based question is simply not good enough."
Addshore,Vacation9,1,-1,2013,"19:38, 28 February 2013",As nom '''
Axl,Miniapolis,-1,1,2013,"14:40, 8 February 2013","'''Oppose'''. Generally good contributions, but lacking in AfD !votes. (I am not concerned by the absence of non-admin closures. I don't consider NAC to be desirable, neither for RfA candidates nor in general.)"
AutomaticStrikeout,Lord Roem,1,1,2013,"20:25, 20 January 2013",'''Support''' A quality contributor that will be a [[WP:NETPOS|net positive]] as an admin.
CaSJer,Bilby,1,1,2013,"20:24, 25 May 2013",'''Support''' - Seems like an extremely qualified and well spoken candidate that's willing to help out in an area that needs the help.
FiachraByrne,Carrite,1,-1,2013,,"'''Support''' It's a reasonable, coherent request. As I'd be happy to support their request for full administrative rights and tools and the preeminent requirement for a successful RFA would appear to be community trust, there's no cogent reason to object if they choose to limit their use of rights and tools. <small><span class=""autosigned"">— Preceding [[Wikipedia:Signatures|unsigned]] comment added by"
Ypnypn,Secret,0,1,2013,"01:14, 14 February 2013","'''Neutral, leaning towards oppose'''. It's an issue of trust. Can we trust the candidate that what happened will not repeat itself? Yes, he gave a medical explanation, and I understand it's not his fault. But can we feel confident it's absolutely over? No; we can&nbsp;not. That being said, a year might be enough time to expose any problems there might still be, and he's passed that. Still, I feel like we're being asked to take a leap of faith here, and I'm not sure I can acquiesce to that. So I'll !vote neutral, but am leaning towards opposing. --"
RightCowLeftCoast,Legoktm,0,1,2013,"18:23, 4 May 2013","'''Neutral'''. First let me say to the subject of the RfA, thanks for answering my questions. Although I find no reason to oppose the subject outright, and am sure that given the current straw poll results that the subject will be given the Admin tools, I would be more inclined to voting in support of the subject if the subject had more experience in content creation. I understand that content creation is not everyone's preference, but at the core of Wikipedia is the content which has become a valuable resources to the millions of readers of the millions of articles which make up Wikipedia. Without having experience in creating content up to higher levels of quality, it maybe more difficult for an Admin to tackle some critical areas that the community has asked Admins to oversee. Good luck in the future.--"
Adjwilley,Shirt58,1,1,2013,"18:46, 7 March 2013","'''Support''' I'm confident that they will keep a cool head and continue to use common sense in administrative work. I liked the answers to the first 3 questions. <span style=""font-family:times; text-shadow: 0 0 .2em #7af"">~"
JayJay,Jason Quinn,0,1,2013,"00:08, 1 February 2013","'''Neutral''' - I think this user would be a good admin, but it seems he only wants to be an admin just because he get's ''bored'' and it seems he doesn't want to alot of Admin jobs anyways"
Stalwart111,Mattythewhite,1,1,2013,"05:57, 31 May 2013",'''Support''' - haven't interacted with the candidate much (as far as I can recall) but I can't see anything that concerns me greatly.
Patar knight,Legoktm,1,1,2013,"19:42, 7 May 2013",'''Support''' user can be trusted. -- --
Tryptofish,Paulmcdonald,1,1,2013,"21:27, 7 May 2013","'''Support''' per the last sentence of the candidate's answer to Q6. I see some concerns about his opinions on AfD being different than those of other editors (and perhaps different than mine), but I don't see any convincing arguments that he would use adminship to push his opinions against consensus. --"
Ohconfucius,Secret,-1,1,2013,"10:36, 15 February 2013","'''Oppose''' The RfA process reflects the community's general mistrust of the current body of Sysops, and you need to have impeccable [recent] past and an unshakeable temperament to weather an RfA these days. Secret doesn't seem to possess either. I can already feel the cracks showing under the pressure, and would have reservations about appointing one who doesn't have a firm grasp as well as nerves of steel needed to wield the mop around here. --<small><span style=""background-color:#ffffff;border: 1px solid;"">"
Andrew Gray,Jason Quinn,1,1,2013,"10:50, 30 January 2013","'''Support'''; a trustworthy user and every sign of a smart and competent one. I'd be delighted if reftoolbar got some love, as well :-)"
B,Jasper Deng,-1,-1,2013,"20:23, 8 March 2013",'''Oppose'''  Reaper Eternal's comments give me no small amount of pause.  --
Royalbroil,Lord Roem,1,1,2013,"05:06, 25 January 2013","'''Support''' I have no concerns. Lord was ready for the mop a long time ago. If he can't make the cut at RFA then the bar is way too high. '''<font color=""#000000"">"
Go Phightins!,BDD,1,1,2013,"03:39, 20 April 2013","'''Support''' - my father told me you can always trust a W&M grad. {{smiley}} In all seriousness, I have run into BDD at AfD several times and have long thought he was a solid admin candidate; glad to see he finally ran. Good luck."
Floquenbeam,Jason Quinn,1,1,2013,"15:52, 28 January 2013","I hardly ever comment in RFAs anymore, but this meets my participation criteria: (a) seems to be close, (b) seems to be headed toward making a mistake.  Here we have a level-headed, experienced person with clue, who doesn't appear to plan on blocking anyone, nor use adminship as a way to win arguments.  Pretty much everyone who meets these criteria should be given adminship. Although I agree in general with [[WP:NONEED]], it doesn't even apply in this case: he's been clear about at least one area he ""needs"" the tools. --"
LlamaAl,Bilby,1,1,2013,"18:42, 25 May 2013",
MastCell,Ocaasi,1,1,2013,"19:45, 4 January 2013","Obviously I'm way late to the party, but I'll go ahead and register my support as well. Ocaasi is a good editor and I think s/he will be an excellent admin. Congratulations on the high level of heartfelt support for your candidacy - it reflects very well on you as an editor. '''"
Ianlopez12,Darkwind,1,1,2013,"09:20, 29 December 2012","'''Support.''' His tenure here at Wikipedia is long, he have made sensible contributions and is fighting against vandalism. I trust Darkwind , he helps other Wikipedians, and I am sure he will continue it. His stand on the copyrighty thing was right. Trust by a user and stand on copyright are my basis in backing an admin.'''"
KillerChihuahua,West.andrew.g,1,1,2013,"22:15, 23 February 2013",
Staberinde,Hahc21,-1,-1,2013,"15:59, 11 February 2013",'''Strong oppose''' per Fluffernutter and Bwilkins. Far too early considering recently lifted sanctions.--
Keepscases,Paulmcdonald,1,1,2013,"01:07, 1 May 2013",'''Weak Support''' The potential for narcissistic behavior and the disapproval of anonymous editing are a little concerning.
Dennis Brown,Pjoef,-1,-1,2013,"18:42, 29 April 2013","'''Oppose''' The lack of experience in most every admin area is worrisome.  The lack of experience in AFD is very troublesome.  Looking at your rationales during the few AFDs you have participated makes it more so, although most are old enough I could overlook if there were some recent ones to offset them.  I'm not comfortable with the idea of you having the delete and block buttons with virtually no experience in those areas."
LlamaAl,Jasper Deng,1,-1,2013,"01:35, 9 March 2013",--
Arctic Kangaroo,Shirt58,1,1,2013,"12:19, 10 March 2013","'''Support''' Great answers, especially Q1. Being a vandal fighter here, I would appreciate his efforts especially on what he mentioned in the answer to Q1. Also, [https://en.wikipedia.org/w/index.php?title=User_talk:Arctic_Kangaroo&diff=537046647&oldid=537043693 this one and only message] that he left on my talk page is very polite."
Sergecross73,Secret,-1,1,2013,"14:39, 15 February 2013","'''Oppose''' Sorry, but I've been swayed by other editors concerns regarding maturity and the fact that this is the 10th RFA now..."
Jayjg,Nthep,1,1,2013,"02:55, 29 March 2013","'''Support'''. Good contributions, no reason to think this editor will abuse the tools."
Shadowjams,INeverCry,-1,1,2013,"08:41, 2 February 2013","'''Oppose''' per SMcCandlish, and also because of some of the neutral comments. I agree, the wiki specific privileges shouldn't carry over, and I think there's an anticipation of some of that here. I'm ok with what Candlish has said so far on this subject overall."
SB Johnny,Carrite,1,-1,2013,"22:56, 7 February 2013","'''Support'''... this ""temporary"" stuff is silly, but he'd be a good addition to the meat grinder for as many days or moons as he is willing to offer. FFS people, this guy has been put through every sort of wringer on WR and WPO, and has proven himself a true believer in WP and its mission. WP needs 20 of him in the admin corps. --[[User talk:SB_Johnny|<font color=""green"">'''SB_Johnny'''</font>]]&nbsp;&#124;&nbsp;<sup>"
Spartaz,Jasper Deng,-1,-1,2013,"19:29, 8 March 2013","'''Oppose''' Jasper has been clearly positioning themselves for a run at RFA for a long time and would therefore have been editing with that in mind. Despite that, I'm generally still left with the impression that they are not quite mature enough for the tools. Blocking and deletion requires a more thoughtful approach."
Gilderien,RockMagnetist,1,1,2013,"15:47, 16 March 2013","'''Support''' Why not? --<span style="""">"
Boing! said Zebedee,Dirtlawyer1,-1,-1,2013,"22:12, 11 February 2013","'''Oppose'''. I've been torn on this one from pretty early, when I was very unimpressed by the comment ""''I believe that the MOS governance process is ripe for reform and is sorely in need of adult supervision''"" - that kind of condescension is a bad sign in an admin candidate. And since then, I've seen more and more of an entrenched battlefield approach with a determination to ""win"". So I'm sorry, but I really can't support. --"
Mark91,Ocaasi,1,1,2013,"10:11, 3 January 2013",'''Support''' no problems here. --
NintendoFan,Paulmcdonald,1,1,2013,"00:19, 1 May 2013",'''Support'''.  Another fine editor.
Lord Roem,Darkwind,1,1,2013,"21:36, 28 December 2012","'''Support'''. Per Wizardman. I think experience with copyright issues is a huge plus. I also really like the candidate's answer to question 9 (regarding inactivity). I feel Darkwind is sincere that they're up to speed on policy and ready to jump in to admin duties right away. Best of luck, '''"
Wikiwind,Tokyogirl79,1,1,2013,"14:29, 13 March 2013","'''Support''' - No concerns.--<font face=""bold"">"
Keepscases,Secret,-1,1,2013,"04:10, 14 February 2013",'''Oppose''' The candidate should find a new hobby.
Hawkeye7,Miniapolis,1,1,2013,"21:27, 11 February 2013",'''Support''' With one caveat: my advice to any editor who doesn't like non-English sources is '''learn'''. The world does not revolve around English and neither does the Wikipedia. You cannot be expected to be able to handle sources in every language (although that doesn't seem to worry reviewers) but translation resources are always available. TCO's advice about the ban hammer is also well worth remembering.
Stillnotelf,BDD,1,1,2013,"16:45, 22 April 2013","'''Support'''.  I like this candidate's history with Wikipedia.  I think this candidate's decision-making processes would be appropriate for the project.  - <font color=""#668353"">"
Marek69,Bilby,1,1,2013,"00:29, 1 June 2013",'''Support''' Looks like a very good candidate to me --
IComputerSaysNo,Banaticus,-1,-1,2013,"01:39, 22 February 2013","'''Regretfully Oppose''' as per Chick Bowen. I would expect a candidate for the mop, with the main intention of affecting such technical nature and far-reaching consequences, to be much more careful with his edits (or in this case, his attempted edits). It is a shame, as I feel we need more technical editors, and more [[WP:WikiGnome|WikiGnomes]], and in the future I hope Banaticus applies when he is a little less bold on such fundamental pages (although [[WP:BOLD]] does have a time and place). ''"
Widr,Tokyogirl79,1,1,2013,"10:14, 11 March 2013",'''Support''' Full support.
Faizan,Bilby,1,1,2013,"07:58, 25 May 2013","'''Support''' - Good candidate. NO concerns, as per nomination. <span style=""border:2px solid #000;background:#000"">"
LindsayH,KumiokoCleanStart,0,-1,2013,"11:15, 16 May 2013","After fence-sitting and wavering in both directions, i have to come down here and say, '''Neutral'''.  I have no real issues with Kumioko's contributions, and i believe that he could contribute more if we could give him the tools he needs, which i would if i could; they are bundled, however, and we can't.  (And, unlike others, i don't see this as a reason to unbundle them ~ contradiction?  I am large, i contain multitudes ~ but as a reason to watch to whom we give them.)  In the end, i am worried by this quote from above '' I got frustrated at the system and some individuals'' and others like it, and the results that frustration leads to.  Honestly, i think Kumioko would be a great benefit to the project with the toolset...until something happened to frustrate him, and then we'd regret it.  I am sorry. Cheers, '''"
Athaenara,Darkwind,1,1,2013,"02:28, 2 January 2013","'''Support''' this candidate's experience, demeanor, intentions, and readiness to assume the responsibilities of adminship.  –"
Ultraexactzz,BDD,1,1,2013,"16:03, 22 April 2013","'''Support'''. I join with several of the editors above in thinking that BDD was already an admin - and that speaks, I think, to BDD's general reasonableness. I don't agree necessarily with some of their AFD !votes, but I appreciate that there is a reasoning behind them - it's not just ""Keep because reasons"" or whatever. If the tools are granted in this case, I believe we would find ourselves with another thoughtful admin who would not jump headfirst into things and screw them up - and we've been lacking that sort of admin recently. I read through the opposes, and - while I respect my esteemed colleagues under that heading - I find them unpersuasive."
SmokeyJoe,Mkdw,1,1,2013,"04:43, 15 May 2013","'''Support'''.  Hadn't ever noticed him before, but he seems a perfectly fine candidate.  --"
Bbb23,Ocaasi,1,1,2013,"18:01, 1 January 2013","'''Support'''. Introspective, interesting, flexible, willing to learn, eclectic, self-aware, smart, good writer. One oppose is frivolous. One oppose is silly. The third is unpersuasive.--"
Lankiveil,Bilby,1,1,2013,"12:38, 30 May 2013","'''Strong Support''', Bilby isn't already an admin?  Astonishing.  I can personally vouch from working closely with him during his time at WMAU that Bilby is thoughtful, intelligent, and will be even more of an asset to the project with the tools."
Kilopi,Ymblanter,1,1,2013,"04:49, 17 March 2013",OK.
Greatuser,Ocaasi,1,1,2013,"15:19, 5 January 2013","'''Strong Support''' I had a look through user's contribution they were helpful and useful so i support <span style=""text-shadow:4px 4px 4px black;""><b style=""color:#333333;"">"
KumiokoCleanStart,Legoktm,1,1,2013,"10:49, 3 May 2013",'''Support''' - No problem with me. User is competent and has the experience necessary to do the job.
Manning Bartlett,Paulmcdonald,1,1,2013,"06:44, 3 May 2013","'''Support''' Despite my being an ardent defender of the rights of IPs, this is clearly a strong candidate."
Azylber,Ymblanter,1,1,2013,"12:17, 15 March 2013",'''Support''' One of the most intelligent and valuable wikipedians I have ever had the pleasure of collaborating with.
DGG,BDD,-1,1,2013,"05:39, 21 April 2013","'''Oppose''' As far as I can tell, the ed. still thinks that notability is only valid if it's permanent. The example for an abandoned town illustrates it: there is nothing in NPLACE saying what he thinks. The actual practice is at WP:NGEO, "" Even abandoned places can remain notable, because notability encompasses their entire history.  .""   It's not a formal guideline, because it is almost impossible to establish a notability subguideline due to stubborn objections to anything proposed, but it's consistent practice.I'm also concerned at some recent AfD contributions like [[Wikipedia:Articles for deletion/Teddy Turner]] and [[Wikipedia:Articles for deletion/Richmond Research Institute]] where the ed. did not consider the possibility of merging or redirecting.'''"
Reaper Eternal,Ocaasi,1,1,2013,"03:15, 30 December 2012",'''Obvious support''' -
Titodutta,Nthep,1,1,2013,"12:37, 27 March 2013","'''[[Swaha]]''' (read '''Support''') Passed [http://en.wikipedia.org/w/index.php?title=User:Titodutta/RFA&oldid=547250148 most of the criteria I generally check]. except B1. Also, several times, I have seen the candidate's contributions and edits, which I felt where highly helpful/constructive, which makes me believe that he'll be a good admin as well. Good wishes! --"
Tucoxn,Bilby,1,1,2013,"20:26, 31 May 2013",'''Support''' Great responses to questions and a solid edit history. The opposes don't sound too concerning. This editor seems deserving of the trust needed for the admin tools. - <b>
Mark91,Dirtlawyer1,1,-1,2013,"23:35, 10 February 2013","'''Support''' strong user in content creation and expansion, good experience in admin-related areas. --"
BuickCenturyDriver,Vacation9,0,-1,2013,"05:13, 1 March 2013","'''Moral Support''', per [[User:Boing! said Zebedee|Boing! said Zebedee]].  I'm usually generous with my support on [[WP:Requests for adminship|RFA]], but I would advise the candidate to withdraw and try again in a few months.  &ndash;"
Staberinde,Jason Quinn,1,1,2013,"13:36, 26 January 2013","'''Support''' - Seems like good editor, I feel that candidate gets too much flak for giving honest answer to Q1 instead of going full politician. This RfA probably won't pass though.--"
Widr,Lord Roem,1,1,2013,"14:15, 26 January 2013",'''Support''' No reason to oppose.
Anna Frodesiak,Ocaasi,1,1,2013,"22:09, 4 January 2013",'''Support''' Seen good work and lots of it.
Vodello,Piotrus,-1,-1,2013,"00:25, 27 April 2013","'''Oppose''' No thanks. Evidence presented above shows me that giving the candidate the tools would not be a net gain for Wikipedia in 2023, let alone 2013. '''"
Kim Dent-Brown,Binksternet,1,-1,2013,"11:06, 15 March 2013","Moral '''support''' as this is currently running at about 60%. I normally only vote in borderline cases but this is an exception. The opposes are serious and well made, but my own view is that over a year with a clean block log and a good record of constructive contributions is sufficient. Moreover I'd like to demonstrate that the WP community really can let bygones be bygones and that people's early mistakes can be recovered from. However I may be too much of a softy and some folks need a bit longerbefore they'll agree that the change is permanent - so my advice to Binksternet is to take those opposes at face value, keep up the good work and reapply at the end of this calendar year when your two-year probation is up."
Newyorkbrad,RockMagnetist,1,1,2013,"00:12, 16 March 2013","'''Support'''. Fully qualified candidate, no concerns."
Stalwart111,Legoktm,1,1,2013,"23:59, 2 May 2013","'''Support''' - yeah, I'd perhaps like to see some more activity at AFD before he jumps into closing discussions there but I'm fine with in-the-job learning."
Mr. Stradivarius,Legoktm,1,1,2013,"09:32, 2 May 2013","'''Support'''. Phenomenal work with Legobot, and a very impressive CSD log. The candidate would be very useful to have around helping with CSD and protected edit requests. His content contributions may be a bit on the thin side, but giving him the tools would certainly be a net benefit to Wikipedia. — '''''"
Amorymeltzer,BDD,1,1,2013,"02:38, 24 April 2013","'''Support''' Net positive, clueful editor. ~  <font color=""#F09"">Amory</font><font color=""#555""><small> ''("
SlimVirgin,Mattythewhite,1,1,2013,"17:19, 4 June 2013",'''Support''' with pleasure.
I am One of Many,Mattythewhite,1,1,2013,"00:52, 30 May 2013",'''Support''' - I don't see any problems.--
Peridon,Pjoef,0,-1,2013,"19:49, 29 April 2013","'''Neutral''' Waiting to see more. Mind you, the 'communist' box makes no difference to me any more than an atheist, Christian, Democrat or Republican one would. Everyone has some fault somewhere...."
Mkdw,Banaticus,-1,-1,2013,"21:54, 24 February 2013","'''Oppose''' The sporadic editing does not bother me. People have real lives and since Wikipedia is project, largely based on writing, when inspiration or you take up a focus, then the edits can peak. The quality of the edits is also not unfavourable but I find the care and diplomacy in some of the actions a little to be lacking."
Rzuwig,Binksternet,1,-1,2013,"17:57, 16 March 2013",'''Support'''
Tolly4bolly,Paulmcdonald,1,1,2013,"08:56, 2 May 2013",'''Support''' no concerns.
Keegan,Ymblanter,1,1,2013,"19:33, 20 March 2013",'''I thought he was one...'''
King of Hearts,Shirt58,1,1,2013,"09:45, 7 March 2013",'''Support''' -- [[User:King of Hearts|King of]]
The Illusive Man,Piotrus,-1,-1,2013,"19:55, 27 April 2013","'''Big oppose''' - I have great concern over this person's lack of apparent maturity in dealing with other users. That said, best of luck to him in his RfA. -"
Someguy1221,RockMagnetist,1,1,2013,"03:15, 11 March 2013","'''Support''' because I see no good reason not to. With regard to the oppose section, let me say that no administrator is required to ''agree'' with the guidelines and policies as they currently exist. But I see no evidence to suggest that RockMagnetist would actually violate them, which is all that matters."
Kurtis,Lord Roem,1,1,2013,"21:50, 20 January 2013",'''Abso-fricking-lutely!'''
Gilderien,Nthep,1,1,2013,"00:47, 30 March 2013","''''Support''' Adminship = No Big Deal.--<span style="""">"
Arctic Kangaroo,Jasper Deng,1,-1,2013,"15:22, 8 March 2013",'''Support''' A great editor who deserves the mop.
I am One of Many,Piotrus,1,-1,2013,"00:10, 26 April 2013","'''Support''' The bottom line is that Wikipedia is about content.  To produce and maintain content requires a large range of other activities as well.  But, somebody who is as dedicated to producing content as Piotrus has been must also dedicated to Wikipedia, which makes me more comfortable allowing him to become an admin again.  It is clear he has made mistakes in the past, but 3 years seems long enough to give him another chance.  I believe that the experience he has together with the time since his previous mistakes greatly out weigh the possible risks.--"
Hahc21,INeverCry,1,1,2013,"14:11, 31 January 2013",'''Support''' as co-nom. —
99of9,INeverCry,1,1,2013,"05:03, 5 February 2013","'''Support''' he's shown sufficient caution in areas he doesn't know well on Commons, I'm confident he'll grow into the role on en-wiki as well.  --"
S Marshall,BDD,-1,1,2013,"08:47, 20 April 2013","Although I wouldn't put it quite like Malleus, I'm becoming increasingly concerned about the ratio of content-creating sysops to non-content creating ones.  We're in the process of electing a governing class who see content creation as something other people do, and although we can appoint these people, we can't un-appoint them if we turn out to have made a mistake.  I don't think you need to write content to understand Wikipedia, but I do think you need to write content to achieve a full understanding of the problems and issues facing content-creators.  I would support next time if this candidate could show either (a) evidence of collaborating with others to build a more substantial article or (b) evidence of having written audited content by himself (e.g. a Good Article).—"
Tucoxn,Dirtlawyer1,1,-1,2013,"01:00, 12 February 2013",'''Support''' I respect this editor's level-headed responses to the questions and I don't think this user would abuse the tools. - <b>
LlamaAl,Lord Roem,1,1,2013,"16:08, 22 January 2013",--
Piotrus,Pjoef,0,-1,2013,"02:17, 30 April 2013","'''Neutral'''. Long story short, per Rocksanddirt. Mop and bucket are not a big issue, but I'd like to hear the candidate discuss at least one specific example/area where they'd want to use them. Feel free to ping me if this is done and I may revise my vote. Good luck otherwise, --<sub style=""border:1px solid #228B22;padding:1px;"">"
Nyttend,Dirtlawyer1,1,-1,2013,"04:01, 5 February 2013","'''Support''' Everything seems good, and the recommendations by those familiar with his AFD work resolve any issues that might have arisen because of my unfamiliarity with his AFD work."
Stfg,Ymblanter,1,1,2013,"16:02, 15 March 2013",'''Support''' strong candidate; I see no issues. --
Miniapolis,Secret,1,1,2013,"00:19, 12 February 2013","'''Support''' [[WP:NETPOS|Net positive]], previous admin experience, good judgment (at times) in the past. Health issues apparently under control. Can be trusted with the mop."
Marcus Qwertyus,Pjoef,0,-1,2013,"21:50, 4 May 2013","'''Switzerland''' - I just wanted to chime in on the allegations of bias. People forget that bias works both ways. If you are a capitalist you would be biased against communism. You need class struggle (sorry) between both sides to write a neutral article. If bias is a threat to Wikipedia, it's as [[WP:BIAS|systemic]] bias, not a few lone contributors ."
Doctree,Mattythewhite,1,1,2013,"17:30, 5 June 2013","'''Support''' - Never let perfection get in the way of good enough. MTW far surpasses good enough even after considering somewhat valid criticism in the oppose area. I trust he'll take care in closing AfD's for a bit, closing the more obvious consensus early and carefully considering all comments as time progresses. No consensus is always an option. He's ready for the mop 'n' bucket."
Nathan Johnson,Binksternet,1,-1,2013,"04:43, 13 March 2013",-
INeverCry,Darkwind,1,1,2013,"02:38, 27 December 2012",'''Support''' - Experienced and trusted long-time contributor. Help with backlogs is always badly needed.
Ktr101,Dirtlawyer1,1,-1,2013,"17:53, 5 February 2013",'''Support''' I see no reason why I shouldn't.
John F. Lewis,Darkwind,1,1,2013,"20:12, 26 December 2012",'''Support''' as nom. Good luck Darkwind.
Tryptofish,Nthep,1,1,2013,"22:28, 26 March 2013","'''Support'''. I'm another person who hasn't crossed paths with the candidate before, but the honest answer to question 3 is a plus for me. I had much the same reaction to it as Amadscientist did, above. I look very positively on the track record of helping new editors. I also think that the interests in copyvio and images address important needs. --"
Stalwart111,Banaticus,0,-1,2013,"23:32, 22 February 2013","'''Neutral''' - We need more admins willing to work in ""background"" technical areas and some of our most valuable admins run bots and tools that most of us use every day. We need technical people to make up for the non-technical people like me. However, that non-technical side of me also makes it hard to understand exactly what it is that the nominee will do with the toolkit. If there's someone willing and able to explain the ''technical'' benefit of adminship in this instance. The nominee hasn't indicated a want to work in any of the areas where I think we could do with more admins. That's perfectly fine; but I suppose I just want to understand the nomination better if that's the case."
Bwilkins,Jason Quinn,-1,1,2013,"09:53, 25 January 2013","'''Oppose''' without reading much further, the answer to Q1 starts as ""There's very little I intend to do"" - well, admins are pretty busy at times, so if you don't intend to be busy, sorry you don't meet the job qualifications ([[User talk:Bwilkins|✉→]]'''"
Erik,BDD,1,1,2013,"16:49, 25 April 2013","'''Support''' per clean block log and no indication of troublesome behavior that would suggest abusing these tools. Have come across him in AfDs and found him easy to communicate with. Content creation would be nice, but I do not find it a requirement. If there are issues regarding adding and removing content that requires admin involvement, I hope he will seek additional input in such matters. It's just not a reason to oppose him being able to use the tools."
It Is Me Here,Miniapolis,1,1,2013,"23:39, 6 February 2013",'''Support''' – the concerns listed in the Oppose section have not been enough to make me personally oppose the candidate. '''
Majoreditor,Lord Roem,1,1,2013,,'''Support'''. The candidate is a good content contributor. He is clued in and seems trustworthy.
Ktr101,Legoktm,1,1,2013,"22:19, 6 May 2013",'''Support''' No concerns!
MER-C,Bilby,1,1,2013,"03:23, 25 May 2013",'''Support'''. The copyvios are calling... (Admin tools are required to remove autopatrolled/reviewer from editors who are subject to a CCI).
Lectonar,Bilby,1,1,2013,"08:49, 27 May 2013","'''Support''' Long overdue, imho."
Cncmaster,Shirt58,1,1,2013,"02:04, 7 March 2013",'''Support''' per nominators. This user will make a great administrator.
Soap,Hahc21,-1,-1,2013,"16:36, 11 February 2013","'''Oppose''' Poor judgment skills.  You seem desperate to get admin access by running so soon after having the NAC restriction lifted, and it almost seems that you thought that the NAC restrictions was the ''only'' thing keeping you from getting in."
Wifione,Theopolisme,0,-1,2013,"19:29, 23 February 2013","'''Neutral''' I have much respect for Dennis' nominations and opposing such candidates is always a tough task. In this case, my neutrality comes because the answer to Question 5 is critically wrong. Theo writes, ''If User B continued to remove the content (after I had added the ""alleged""), I would have no choice but to block them per WP:EW.'' Unfortunately, although TParis is being quite lenient, this answer and orientation is not acceptable at all. The first and foremost step is to engage the user in discussions. If a 3RR has been breached, even then extreme care has to be taken to engage the editor first or to confirm whether the editor has been substantially warned. Additionally, if Theo himself has initiated editing the said article and has started reverting deleted content, there is no definite guarantee that Theo is not seen as being involved by outside parties. In other words; consequently, his act of blocking the editor ''might'' be seen as being an involved act. Despite my strong wordings here, the fact is that I am neutral and not at all negative to his adminship, with due respect to Theo for standing up to the RfA again. Thanks."
Kiefer.Wolfowitz,INeverCry,1,1,2013,"09:39, 31 January 2013","support. Administrative experience on commons and writing experience here. He [http://en.wikipedia.org/w/index.php?title=Pussy_Riot&diff=next&oldid=507333928 misused  ""vandal"" to refer to a badly POV edit] to a badly POV article on [[Pussy Riot]], noted in an above question; unless he has repeatedly made this mistake after having been notified about ""vandalism"" on en:WP, one incident is not a serious issue. <small><span style=""border:1px solid black;padding:1px;"">"
GiantSnowman,Lord Roem,1,1,2013,"11:41, 21 January 2013","'''Support''' - no concerns, has worked on the issues raised in last RFA which is always a good sign."
Stephen,INeverCry,1,1,2013,"02:58, 6 February 2013",
Stifle,Secret,1,1,2013,"19:13, 11 February 2013","'''Support''', passes the clue test."
Buster7,Carrite,1,-1,2013,"14:42, 7 February 2013",'''Support''' Based solely on Nominators history of good choices. I trust Carrite will step down once his task is completed. ```
Jusdafax,Jason Quinn,-1,1,2013,"06:56, 28 January 2013","'''Oppose''' - BWilkins speaks for me, and I will add that the notion of someone running for admin because they are bored is just plain wrong. I suppose there is something to be said for honesty, but this is an encyclopedia, not a video game."
TBrandley,INeverCry,1,1,2013,"20:47, 31 January 2013","'''Support''' per Dennis Brown. <font face=""Impact"">"
Starblind,KumiokoCleanStart,-1,-1,2013,"12:58, 17 May 2013","'''Oppose''' got blocked for harassment, sure, but hey, they came right back, apologised, made amends, and moved on with no further problems, right?  Right?  No, of course not.  Within days Kumioko was [http://en.wikipedia.org/w/index.php?title=Wikipedia:Administrators%27_noticeboard/Incidents&diff=prev&oldid=554440096 at it again], whining about the very same user, this time off-topic in an unrelated ANI thread.  This looks like a ""clean start"" that's anything but."
Moondyne,Bilby,1,1,2013,"14:06, 27 May 2013",'''Strong support'''. Trustworthy and clueful candidate. I have no reservations.
Morning Sunshine,RockMagnetist,1,1,2013,"10:31, 10 March 2013",'''Support''' Definitely qualified--
RayAYang,Dirtlawyer1,1,-1,2013,"19:52, 11 February 2013","'''Support''' I find the opposes not sufficiently weighty to withhold my support, although the candidate may need to grow a thicker skin over being attacked. A lot of the time, the best thing to do with certain types of criticism is not to respond, especially in an RfA setting. Nobody likes the person who absolutely ''has'' to have the last word in a discussion. <strong>"
Dainomite,AppleJack-7,-1,-1,2013,"03:53, 3 June 2013","'''Oppose''' Sorry AppleJack, I cannot support your sysop request. I think that you need a lot more experience around Wikipedia as a whole. Some more useful links to check out are [[WP:RFAADVICE]] and [[WP:RFA Guide]]. They give a lot of advice that I think you could benefit from. Cheers, —<font face=Verdana><span style=""border:1px solid;border-radius:1.7em 0""><span style=""background:#000;border-radius:1.5em 0 0""> -[[User:Dainomite|<font color=#FFF>dain</font>]]</span>"
Jasper Deng,Satellizer,1,-1,2013,"20:59, 23 February 2013","'''Weak support''' - the answers to the questions are rather brief, and although I personally disagree with it, other editors are going to look for substantial content work.--"
Callanecc,Lord Roem,1,1,2013,"23:43, 20 January 2013",'''Support''' Absolutely yes! '''
Theopolisme,Legoktm,1,1,2013,"14:05, 5 May 2013",'''Support unreservedly''' as one of the most reliable guys on the site. '''
