SRC,TGT,VOT,RES,YEA,DAT,TXT
Acetic Acid,Nufy8,1,1,2005,,'''Support''' User page vandalized 68 times? o_O Give this guy a mop already.
Scimitar,GregAsche,1,1,2005,"17:47, 17 October 2005",'''Support'''. No-brainer.--
Howcheng,SoothingR,0,-1,2005,"18:09, 21 December 2005","'''Neutral'''. A little too early for my tastes. Also, if the above comment was simply a poor choice of words, perhaps the candidate should take more time reflecting on his writing, especially in a request for adminship. <span style=""font-family:Verdana;"">'''[[User:Howcheng|<span style=""color: #33C;"">howch</span>]][[Wikipedia:Esperanza|<span style=""color:#0F0"">''e''</span>]]"
Karl Meier,FeloniousMonk,1,1,2005,"19:55, 11 August 2005",'''Support''' --
Curps,BugzPal,-1,-1,2005,"11:20, 28 Apr 2005","Oppose. Only 50 or so edits, and one of them was incorrectly adding April 29 information to the [[April 28]] page. --"
Aranda56,Mike Rosoft,1,1,2005,"20:04, 23 December 2005",'''Strong Support''' Excellent work. --
Sonic Mew,Hermione1980,1,1,2005,"16:18, 14 October 2005","'''Support'''  From what I've seen of her, (mainly working on Harry Potter articles back in July), she definately seems to be admin material."
Carbonite,William M. Connolley,-1,-1,2005,,"I agree with many of Ed Poor's points [Note: now in the neutral section, below]. In short, although I think WMC is an excellent editor, there's far too much conflict surrounding him. Looking over his recent contributions, there are numerous reverts, accusations of POV or ""junk science"", and rather snide edit summaries."
Carbonite,Bancroftian,-1,-1,2005,"15:33, 20 August 2005","Oppose due to lack of experience. Bancroftian only 310 total edits [http://kohl.wikimedia.org/~kate/cgi-bin/count_edits?user=Bancroftian&dbname=enwiki]. Also, the nomination was wrong in many aspects and had to be fixed by Illyanep (see comments). Finally, since this was a self-nomination, the questions should have been answered when this was first posted."
Wally,Minghong,1,-1,2005,"02:11, 2 May 2005",Support. Would be a welcome and fresh addition to our current crop of administrators.
Woohookitty,Litefantastic,-1,-1,2005,"06:31, 26 July 2005","'''Oppose''' Bunch of reasons. First of all, 1,700 edits is nothing for someone who has been here for that long. Plus, 20 articles going to vfd is a ton for someone without that many edits. Like was said earlier, one or 2 is ok but 20? Plus, I'm not sure he knows what admins do. I would strongly suggest reading the [[Wikipedia:Administrators%27_reading_list|Administrators reading list]] so you have some understanding about what admins do. Reading the answers to the questions, it sounds like the user thinks that being an admin is something you should be given for good deeds. It doesn't quite work that way. It's more of using it for things such as vfds or for conflict resolution. It isn't really a reward for goodness. You need to show that you will use the powers and use them well. And also, the ""checkered past"" bothers me as well. I appreciate the honesty, but that indicates a willingness to get into conflict. Admins don't have alot of powers but what they do have could cause problems in that kind of situation. --"
Karmafist,EinsteinMC2,1,-1,2005,"22:45, 23 October 2005","I strongly support him, because I don't think it matters how many edits one may have, but their devotion to Wikipedia is what matters. I know that EinsteinMC2 has graciously helped me and I to him, he deserves this. - CalculusStudent23  <small>user's first edit. Vote should not be counted"
Sango123,TheoClarke,1,1,2005,,"'''Support''' - Considerate, helpful, and very friendly. <font color=""#3D9140"">"
Android79,JamesTeterenko,1,1,2005,,"'''Support'''. Impressive article-space edits, and an indication that you will help close out VfD discussions can only be a Good Thing&trade;. <font color=""green"">"
Wgfinley,Mindspillage,1,1,2005,"03:53, 14 Apr 2005","'''Support''', a credit to Wikipedia, enthusiastic support!  --"
Christopher Parham,Deathphoenix,1,1,2005,"17:01, 16 December 2005","'''Support''', unlikely to abuse admin tools."
Utcursch,Dmcdevit,1,1,2005,,'''Support'''.
Guanaco,EvanProdromou,1,1,2005,"03:35, 9 December 2005",'''Support'''. —
Redwolf24,BillyH,1,1,2005,"23:45, 3 October 2005","'''Strong Support'''. but delist this as per the new RfA rules. [[User:Redwolf24|<font color=""darkblue"">R</font>]][[Wikipedia:Esperanza|<font color=""green"">e</font>]]"
Mark Dingemanse,Mzajac,1,1,2005,"23:00, 26 Jun 2005",'''{{IPA|s&#x259;p&#x254;&#x27B;t}}'''. Nothing but good experiences with Michael Z. &mdash;
Everyking,Petaholmes,1,1,2005,"22:38, 11 Apr 2005",
Yuckfoo,Journalist,1,1,2005,"19:04, 1 October 2005",'''support''' he is a good contributor
Neutrality,Guanaco,1,-1,2005,,Welcome back!
FayssalF,Malo,1,1,2005,"00:05, 21 December 2005",'''Support''' minutes before the final whistle. Deserves it! --
Kingturtle,Hedley,-1,-1,2005,"18:53, 1 Jun 2005",'''oppose for now'''. i'd like to see a few more months of activity with the community and the software.
Deathphoenix,Humblefool,1,1,2005,"16:46, 27 July 2005","'''Support'''. Familiar with WP procedures, and I agree with Thryduulf. --"
Acetic Acid,Robchurch,1,1,2005,"21:09, 10 October 2005",'''Extreme [[Chav]] Support!''' Administator Rob in da house! [[User Talk:Acetic Acid|<font color=0AC92B>Ac</font>]][[Wikipedia:Esperanza|<font color=00CD00>e</font>]][[User Talk:Acetic Acid|<font color=0AC92B>tic</font>]][[Special:Random|<font color=FFFFFF>'</font>]]<sup><font color=FF8247>
Radiant!,The Land,-1,1,2005,"16:50, 10 December 2005","'''Oppose''', too soon after previous nomination. No evidence of having addressed the criticism mentioned in that RFA."
Rje,Knowledge Seeker,1,1,2005,,
Dmcdevit,Triddle,1,1,2005,,"'''Support'''. Hey! I would have nominated you. To some extent, I think good, diligent cleanup work is more admin-worthy than any amount of prose. Otherwise, what good are the tools? But maybe that's just because I'm self-conscious about my own prose. Triddle will use his admin powers wisely. --"
R.D.H. (Ghost In The Machine),Tony1,1,-1,2005,"18:39, 30 October 2005","'''Strong Support''', and through this support express my '''STRONG OPPOSITION''' to the [[Trial by ordeal]] the '''Rfa''' process seems to be degenerating into. This is how we lose so many excellent, talented and thoughtful contributors. '''Are none of us entitled to express our strong opinions without running the risk of incurring a personal, political pile on?!''' Do we not have the right to defend ourselves when we feel we are under unfair attack?! Can we not even be bothered to '''FORGIVE''' some percieved slight?! Or '''to extend to our colleagues the benefit of the doubt rather than to doubt their benefits?!''' If one of my dear friends were to nominate me today, '''I would DECLINE''' rather than face running such a disgraceful gauntlet as that which unfolds below. I wonder how many of YOU would fare facing such a barrage of negativity. '''Would you be able to sit quietly and smile, while your honor, your integrity, your personal charachter is being smeared in the mud?''' I think those who would DO NOT deserve to be admins. Those are the very ones who merely want some small crumb of status/reward/power/influence. Who will use their position as a personal '''TOY''' rather than a '''TOOL''' to make our encycleopedia and community better. Tony, you may not win the vote this time, but you've kept your honor though you may have lost your temper, and you have my [[Ali G|'''respect''']], Sir!--"
Brisvegas,Halibutt,1,-1,2005,"09:15, 17 November 2005","'''Strong support'''. What?! You seemed like one already! A committed Wikipedian, definitely deserves the mop 'n' bucket."
Martin Osterman,Ianblair23,1,1,2005,"18:01, 12 November 2005",'''Support'''. Nothing really to say that hasn't been said already. --
Izehar,Ianbrown,1,1,2005,"19:54, 14 December 2005",'''Support'''
Grutness,Jaxl,1,1,2005,"00:33, 25 September 2005",'''MY AUNTY BERYL TOLD ME TO SUPPORT'''. But what does she know - she has a pet ant.
Ral315,Briangotts,1,1,2005,,"'''Support'''.  <font color=""red"">"
El C,Ta bu shi da yu,1,1,2005,"14:26, 21 Jun 2005","I oppose strongly, and support mildly. Or is it the other way around (?) &mdash; you decide! '''*[[audience wave|wave]]*'''"
Merovingian,Haham hanuka,1,-1,2005,,Agree with David Cannon.  --
Freestylefrappe,Edcolins,1,1,2005,"22:23, 21 October 2005","'''Support''' low edit-summary use is really not a factor in this case, since he clearly has the experience."
Denelson83,Trevor macinnis,1,1,2005,"08:25, 9 September 2005","Have a mop.  It'll come in handy. <span style=""border: 2px solid #ba0000;"">&nbsp;"
SqueakBox,Mel Etitis,1,1,2005,,"''Support'', no big deal, seems fine to me, --"
El C,The Tom,1,1,2005,"23:33, 19 November 2005",'''Support.'''
Noisy,Fvw,1,1,2005,,
Andrevan,Sam Hocevar,1,1,2005,,
Ambi,MarkSweep,1,1,2005,"09:02, 31 July 2005",'''Support.''' Anyone who frustrates a vandal that much deserves to be an admin.
Bumm13,Scott Gall,-1,-1,2005,"23:29, 5 Jun 2005",'''Oppose''' Our friend here needs to gain some maturity and a firmer grip on reality before requesting adminship.
Andrevan,Sango123,1,1,2005,,
DDerby,Durin,1,1,2005,"19:10, 27 September 2005","'''Support''', I thought he already.. you know."
Taxman,Y0u,0,1,2005,,"'''Neutral'''. Even as recently as a month ago I've seen some indication of lack of knowledge of basic policy. That's not the end of the world, but I would reiterate the request to read the important policies (starting at [[WP:SR]] to make it easier would be fine), and especially the admin reading list. If you don't get promoted this time due to lack of support, I'm sure you will next time. -"
Private Butcher,Bunchofgrapes,1,1,2005,"03:47, 26 November 2005","'''Support''' we've talked, I've been paid to support....I mean, great editor."
Jayjg,JoanneB,1,1,2005,"18:20, 14 November 2005","'''Support'''. Already doing good admin work, now just needs the tools."
Wikiacc,R3m0t,1,1,2005,,'''Support'''. Kudos to the janitors; they keep the place running.
Y0u,The Land,1,1,2005,"00:31, 14 December 2005",'''Support''' as per last time.
Kingturtle,Kils,1,-1,2005,"22:59, 26 May 2005","'''SUPPORT'''. after much deliberation, i believe that Kils did not make sock puppet ''oceanographer'', and i feel that Kils deserves another chance."
Wiki alf,Journalist,1,1,2005,"00:47, 25 September 2005","'''Support''' Seen around a lot, no probs."
JPD,Capitalistroadster,1,1,2005,"10:21, 4 November 2005",'''Support'''. Seems pretty sensible on AfD
Gadfium,Khaosworks,1,1,2005,"00:12, 22 Apr 2005",Support.-
Guettarda,TheoClarke,1,1,2005,"15:23, 15 Jun 2005",'''Support'''.
Blankfaze,Mindspillage,1,1,2005,"20:41, 11 Apr 2005","'''Support.'''  Fine contributor (and quite the looker to boot :-P).  My compliments on your signature, as well."
Randy Johnston,Chowells,1,-1,2005,"20:23, 26 October 2005",[[Image:Symbol support vote.svg|15px]] '''Support'''.  --
El C,SCEhardt,1,1,2005,"00:27, 4 December 2005",'''Support'''.
Ugen64,EdwinHJ (renomination),1,-1,2005,"05:22, 13 Mar 2005",Support.
Idont havaname,Longhair,1,1,2005,"17:47, 25 July 2005",'''Strong Support'''.  He has over 12000 edits in just over 9 months; he's very experienced with User talk and WP: namespaces but still very involved with articles; he seems like a great user; and I thought he was an admin already. --
Szyslak,Jcw69,1,1,2005,"11:14, 17 October 2005",'''Support'''.
Merovingian,DanielCD,1,1,2005,,
Who,Acetic Acid,1,1,2005,"00:13, 24 October 2005",'''Acid burn support'''. <font color=#9999ff>[[Special:Contributions/Who|&laquo;&raquo;]]</font>
OwenX,KnowledgeOfSelf,1,1,2005,"03:03, 24 December 2005",'''Support''' as nominator.
Gkhan,V. Molotov,-1,-1,2005,"22:27, 20 September 2005","'''Oppose''', per fvw and Friday,"
Nandesuka,Splash,1,1,2005,"21:16, 3 September 2005","'''Strong support'''.  He's sober, thoughtful, and thorough."
Triddle,Woohookitty,1,1,2005,,'''Support'''. Woohookitty has been volunteering for my cleanup projects since I've started them and has consistently contributed above and beyond the call of duty. Additionally I believe that Woohoo would be a fine admin and I enjoy being able to cast my support for them.
RickK,Thryduulf,1,1,2005,,"Oh, yes, '''definitely'''."
Mark Dingemanse,Eequor (2nd),1,-1,2005,"13:33, 19 Jun 2005",'''Support'''. &mdash;
Nycmstar,NickBush24,-1,-1,2005,"13:54, 14 October 2005",'''Oppose''' as per Durins (and others) comments above. Vandalism and such can be frustrating but I would expect a much higher standard of any admin. If this were a year ago I'd give the benefit of the doubt but it was this month! --
Shanes,FreplySpang,1,1,2005,"11:39, 24 May 2005",Thanks for using the edit summary field.
Mike Halterman,GregAsche,1,1,2005,"06:39, 17 October 2005",'''That's hot.'''
Utcursch,Sam Hocevar,1,1,2005,,'''Support'''.
smoddy,Humblefool,1,1,2005,"10:57, 26 July 2005",Am I convinced of good faith?  YES.
Antandrus,Adashiel,1,1,2005,"20:45, 11 December 2005","'''Oh yes'''.  Exceptionally fine RC patroller; I often get the ""rollback failed because ..."" with his name there."
Chameleon,Wonderfool,0,-1,2005,"18:35, 19 May 2005","Make a load of good edits, and come back in a couple of months.  &mdash;"
Iamzodyourzodeveryzod,Redwolf24,1,1,2005,"04:06, 16 July 2005","'''Support''' I've decided to support you, since you do seem to be a good editor and have made many contributions."
Nightstallion,Aytakin,0,-1,2005,"11:39, 27 November 2005","Don't want to oppose, but... Please withdraw. [[Image:Flag of Austria.svg|15px]]"
DS1953,Phil Boswell,1,1,2005,,'''Support'''.  --
SqueakBox,Dan100,1,1,2005,,"'''Support''' I know him a bit from wikinews,"
Kirill Lokshin,BD2412,1,1,2005,"00:23, 1 December 2005",'''Support'''; he's not one already?!
Pcb21,Brian Kendig,1,1,2005,"19:30, 1 October 2005",
Journalist,Awolf002,1,1,2005,"06:39, 3 December 2005",
Pcb21,Bluemoose,1,1,2005,"07:14, 19 July 2005",'''Support''' off the back of excellent stuff I have seen Bluemoose do at the Missing Encyclopedia Topics project.
ESkog,Bkwillwm,0,-1,2005,"20:16, 17 December 2005","'''Neutral''' per LordViD and Xaosflux. I think you would do well to participate more on the Wikipedia: side of things. Also, if you are reverting vandalism, you should always try to warn the user in question to leave a paper trail for dealing with future vandalism. ("
Everyking,Drini,1,1,2005,"22:36, 8 September 2005","I thought he was an admin already because of his rollback edit summaries&mdash;he shouldn't be making those, because they're misleading, but nevertheless he seems to do enough vandal-fighting that he ought to have a real rollback button."
Journalist,Cryptic,1,1,2005,"05:34, 5 November 2005",
Journalist,Orioane,1,1,2005,"21:43, 6 December 2005","'''Support'''. BTW, I like your username."
Mindspillage,Thames,0,1,2005,"04:10, 14 October 2005","Since I'm not familiar with the candidate, no vote, just a comment: what does it matter if he won't have much time to do admin chores? It's not as though promoting him takes up a place someone who has more time might get; there's no limit. If he also does a little, that a little less work everyone else has to do. I don't believe there's any reason to deny a trustworthy editor admin rights."
Imaglang,Alkivar,1,-1,2005,"18:02, 26 Mar 2005",'''Support''' --
Grue,Starblind,1,1,2005,,'''Support'''.
Francs2000,Bourbons3,-1,-1,2005,"18:52, 2 January 2006","'''Oppose''' - I just found [http://en.wikipedia.org/w/index.php?title=RuneScape_Quests&diff=33021595&oldid=32994842 this cut and paste move] made five days ago: when it was reverted by [[User:Merovingian|Merovingian]] this user re-reverted with the edit summary ''DO NOT REDIRECT, THIS IS ORIGINAL AND PROPER PAGE FOR INFORMATION''.  I have therefore changed my vote from neutral to oppose. --"
CiaraBeth,Tony Sidaway,1,1,2005,"20:23, 4 Mar 2005","'''Strongly Support''' He has always tried to keep an open mind in edit discussion, tried to compromise and reach consensus in NPOV, tried to resolve issues rather than revert to edit war. I think he cares about the integrity and future of Wikipedia and has a firm grasp of the concept of the encyclopedia. The reasons levied in opposition to this nomination do not hold water to me; I have seen him repeatedly trying to avoid negativism and try to work with others."
Hipocrite,Lord Voldemort,1,-1,2005,"21:30, 27 September 2005",'''Support''' - who steals the nominators spot while the nominator is away notifying the nominated?
Darwinek,Gdr,1,1,2005,"09:52, 6 Apr 2005",How could I nominate and not support. --
Rje,B-101,-1,-1,2005,,"'''Oppose''', as he seems to have little familiarity with basic policy. More edit summaries would be nice too."
Darwinek,Antandrus,1,1,2005,"10:51, 1 Apr 2005",Keep up with good work. --
Linuxbeak,R3m0t,1,1,2005,,'''Duh'''. [[User:Linuxbeak|Linuxbeak]] | [[User_talk:Linuxbeak|Talk]] |
Jdforrester,Radiant!,1,1,2005,"20:58, 1 Jun 2005","<s>Not sure.</s> Perhaps a little too far into the ""pushy"" beyond the ""bold"" stage, and too quick to jump to decisions, but does some great work, too. [[User:Jdforrester|James F.]] [[User_talk:Jdforrester|(talk)]] 23:04, 31 May 2005 (UTC) <br /> Having see Radiant!'s recent amazing efforts on [[Wikipedia:Schools]], I've decided to vote in favour. '''Support'''."
Ugen64,SamuraiClinton,0,-1,2005,"22:27, 19 Apr 2005","Come on, guys. If a vote is like 0-10, there's no reason to keep voting with simply more damaging remarks. And anyway, isn't this '''exactly''' the reason why half of you guys voted against [[WP:RFDA]]? ""Oh dear, [[User:Ugen64]] might get harassed by a request for de-adminship - I can't elaborate further because I have to go pummel another troll on RFA."" If there were no policy against personal attacks, I would use take the words ""hypocrite"" and ""some of you"", combine them, and make a meaningful sentence. The meaning of this hypothetical meaningful sentence shall never be known, because, as you all know, there is a policy against personal attacks."
Aranda56,Wayward,-1,1,2005,"01:16, 17 October 2005",'''Oppose''' per [[User:Journalist|Journalist]] 7 talk page edits way too few --
Blackcap,GraemeL,1,1,2005,"20:55, 14 November 2005",'''Support'''.
Jcw69,SWD316,1,-1,2005,"18:24, 17 December 2005",'''Support''' --
Proto,Joolz,1,1,2005,"11:24, 6 September 2005",'''Strong support'''
Merovingian,TShilo12,1,1,2005,"05:37, 5 December 2005",
Type O Spud,Kmweber,-1,-1,2005,"02:56, 24 September 2005","'''Oppose''', too controversial for me."
Nickptar,Ngb,1,1,2005,"06:55, 10 August 2005","'''Support'''. Good record, experienced enough. ~~ '''"
Zzyzx11,Chanting Fox,-1,-1,2005,"05:52, 5 May 2005","'''Oppose'''. I admire people who ""test the waters,"" but only if they have some fighting chance. Because Chanting Fox has only been with us for a month, this user has no chance now. Come back when you have more experience."
Gkhan,Ævar Arnfjörð Bjarmason,-1,-1,2005,"23:39, 8 October 2005","'''Oppose''' From what I've seen of Ævar, he is a great developer, but I feel I must agree with Splash. The sysopping thing ''really'' bothered me, especially since you said that you couldn't wait for an admin to do it. That doesn't make any sense to me, you could just have contacted any one admin who was active at the time and had them do it. It wouldn't have taken long, and sysopping yourself is just way out of line. Also, I'm afraid, the image deletion is just way to much for me to be able to support (and it wasn't that long ago, it was in may for crying out loud). You don't need to be an admin to contribute either content or code"
Juntung,Luigi30,-1,-1,2005,"22:16, 15 Mar 2005",Will support later. Lacks experience. Sorry.
Bhadani,Splash,1,1,2005,"16:19, 2 September 2005","Yes, I '''Support''' too. --"
Sjakkalle,David Levy,1,1,2005,"10:53, 21 December 2005",'''Support'''. Good and responsible contributor.
PedanticallySpeaking,ABCD,0,-1,2005,,"Neutral.  I wonder why there's objections to soliciting votes.  When I ran for admin I contacted the twenty or thirty people I'd had some dealings with and asked them for their support, just as a candidate for public office would.  I certainly can't fault a candidate here for asking for support."
ALoan,Worldtraveller,1,1,2005,"13:32, 2 May 2005","'''Support''' - I may be away, but that won't stop me voting for these two. --"
SWAdair,Scott Burley,1,1,2005,"11:26, 25 Mar 2005","'''Support'''.  Another name I'm familiar with from his janitorial work.  His true edit count is certainly much higher than listed (dedicated New Page patrollers always have skewed edit counts due to marking nonsense for deletion).  Seems calm, personable and knowledgeable of WP policies.  To his credit, he prominently includes a declaration of bias on his user page, but maintains NPOV edits."
Jayjg,Niz,-1,-1,2005,"07:38, 20 November 2005","'''Oppose''' for now.  Seems like a nice fellow, but concerned about newness combined with lack of community interaction.  Needs a little more time and activity on Talk: pages."
Rje,Lst27,1,-1,2005,,"'''Support''', he has shown himself to be a good user. As for the Alex <removed> thing: if he hadn't admitted to being Alex he would have faced further months of hounding."
Rogerd,Kbh3rd,1,1,2005,"02:04, 29 November 2005",'''Support''' good editor --
Biekko,Jcw69,1,1,2005,"20:25, 13 October 2005","'''Support''', sure. --"
Gkhan,Hashar,1,1,2005,,'''Support'''
Vilerage,Snottygobble,1,1,2005,"07:38, 26 November 2005","'''Support''' excellent contributor! --<big>[[User:Vilerage|<font color=""blue"">негідний</font><font color=""grey"">лють</font>]]</big> <sup><small><font color=""#0000ff"">[[User:Vilerage/noclickbar|(]]</font>[[User_Talk:Vilerage|<font color=""black"">Reply</font>]]<font color=""#ff0000"">[[User:Vilerage/noclickbar||]]</font>[[Special:Emailuser/Vilerage|<font color=""black"">Spam Me!</font>]]<strong>[[User:Vilerage/norealspamplease|<font color=""#ff0000"">*</font>]]</strong><font color=""#0000ff"">"
Guettarda,Phil Boswell,1,1,2005,"04:18, 18 August 2005",-
SlimVirgin,Mark Dingemanse,1,1,2005,,'''Support'''.
Gadfium,ABCD,1,1,2005,"22:11, 1 Apr 2005","Support, we always need admins to do the grunt work.-"
Dbenbenn,Starblind,1,1,2005,,"I've seen Andrew around a lot; seems like a fine contributor.  Have a mop!  (Could use more edit summaries, though.)"
Linuxbeak,Haukurth,1,-1,2005,"22:12, 30 October 2005",'''Extreme Loki > Thor Support'''. User checks out good and I like what I see.
Nightstallion,Ricky81682,1,1,2005,"12:09, 23 December 2005","Looks good enough to me. '''Support'''. [[Image:Flag_of_Europe_and_Austria.svg|20px]] <span style=""font-variant:small-caps"">"
Hamster Sandwich,ScottyBoy900Q,1,-1,2005,"01:47, 10 October 2005","'''Support''' as per Caponer, Alf."
Merovingian,Joe Beaudoin Jr.,1,1,2005,"03:47, 14 December 2005",
Everyking,Xezbeth,1,1,2005,"11:01, 12 Apr 2005",I always thought the name was some sort of play on Elizabeth. So I guess I was completely wrong. I see now [[Xezbeth|what it means]]...I hope the user doesn't take after his namesake any.
Waerth,Eequor (2nd),1,-1,2005,"04:40, 22 Jun 2005",'''Support'''
Guettarda,Dmcdevit,1,1,2005,"16:47, 18 July 2005",'''Support''' -
Dlyons493,Shimgray,1,1,2005,"12:03, 29 October 2005",'''Support'''
Nevica,Alkivar,1,1,2005,"21:57, 5 November 2005",Support -
Drini,Ramallite,1,1,2005,"19:20, 6 November 2005",-- (
Sjakkalle,Bratsche,1,1,2005,"12:38, 23 Jun 2005",'''Support'''. A very good user.
Ambi,Curps,1,1,2005,"09:42, 19 Jan 2005",
Flcelloguy,Essjay,1,1,2005,"19:31, 13 July 2005",'''Support''' &mdash; would make a great admin. [[User:Flcelloguy|Flcelloguy]] |<small> [[User talk:Flcelloguy|A <font color = brown> note? ]]</font color>|
Jni,Vague Rant,1,1,2005,"12:30, 13 Jan 2005",'''Support'''. I thought he was a sysop already.
Freestylefrappe,Karmafist,1,1,2005,"02:06, 5 October 2005",'''Support''' I like the bear-ate-the-barnstar barnstar.
SYSS Mouse,Marine 69-71,1,1,2005,"13:25, 28 May 2005",'''Support'''
Neutrality,Stevey7788,-1,-1,2005,,
Merovingian,Peter Ellis,1,-1,2005,,
MPerel,Shanes,1,1,2005,,'''Support'''. Diligent in vandalism control. --
Juntung,Ugen64,1,1,2005,"13:36, 27 May 2005",Cool.
Gamaliel,Hedley,-1,1,2005,,'''Oppose'''.  Only one month since the previous nomination.
Radiant!,Zzyzx11,1,1,2005,,"'''Support''', ditto."
El C,Alai,1,1,2005,"22:30, 30 October 2005",'''''Surrealist'' support!''' :)
,Marianocecowski,0,1,2005,,
JCarriker,Malathion,1,1,2005,,'''Support'''-
BrokenSegue,Fvw,1,1,2005,"15:22, 5 Jan 2005",
Tony Sidaway,Wayward,1,1,2005,"04:41, 14 October 2005",Good candidate.  Nice to see a normal editor for a change. --
Private Butcher,Alabamaboy,1,1,2005,"20:14, 27 October 2005","'''Support''', Alabamaboy is like the user I wish I could be."
celestianpower,Aranda56,1,-1,2005,"16:26, 2 November 2005",'''Support''' - I see him active all over the place. The oppose reasons seem very weak to me. We want people who want to be admins. --[[user:Celestianpower|Cel]]<font color=green>[[Wikipedia:Esperanza|e]]</font>
AdamSmithee,Orioane,1,1,2005,"22:08, 6 December 2005",'''Support''' Extremely good and hard work on [[Romania]] related pages. I'm particularly impressed with [[Culture of Romania]]. We need a good Romanian admin. -
fvw,ScottyBoy900Q,-1,-1,2005,"22:40, 10 October 2005","I'm not a big fan of RfA campaigning, if this one fails I'd be happy to vote in support in a few weeks on an RfA without it. --"
Guettarda,Bhadani,1,1,2005,"12:14, 12 September 2005",'''Support''' - solid contributor.
Jute whatever,Jondel,1,1,2005,,'''Support'''. I have no qualms over it.
Kingturtle,Piotrus,1,1,2005,"10:07, 22 Jan 2005",
Kiand,AlistairMcMillan,1,1,2005,"01:31, 7 August 2005","'''Support''' always found Alistair a good and trustworthy user, who would make a fine administrator. --"
BD2412,Sam Hocevar,1,1,2005,"04:37, 25 August 2005",'''Support'''. The cliche holds. --
PedanticallySpeaking,Marine 69-71,1,1,2005,,"<s>Neutral.  Some people I trust are voting in support and I would like to as well.  However, the information presented by the opponents leads me to vote neutral."
FireFox,Demi,1,1,2005,"18:49, 17 November 2005",'''Support'''
Jonathunder,Alphax,-1,-1,2005,"05:06, 19 October 2005","'''Oppose''': I'm bothered by the ""how lame"" comment above. I'd oppose for other reasons too, but others have already commented on those sufficiently, I think."
El C,Richard Arthur Norton (1958- ),1,-1,2005,"00:23, 27 December 2005",'''Support'''.
Juntung,Dinopup,1,-1,2005,"01:44, 25 Jan 2005",Support. No reason to oppose. --
Private Butcher,Pamri,1,1,2005,"20:41, 31 October 2005",<s>'''Support'''</s> <s>'''Oppose'''</s> <s> '''Undecided''' </s> <s> '''Sleepy''' </s> Fine I'll '''Support'''.
Chick Bowen,ScottyBoy900Q,1,-1,2005,"02:26, 13 October 2005","'''Support'''. ScottyBoy900Q has rightly and judiciously raised questions about editors working on articles about themselves, a very difficult issue that a lot of us haven't had the guts to touch.  I don't see that as a reason to oppose."
Grutness,Rama,1,1,2005,"07:01, 3 May 2005",'''Yupyupyupyepsirooney'''
Everyking,V. Molotov,1,-1,2005,"10:27, 21 September 2005","Someone below cited angry outbursts, but outbursts don't bother me much. What's really important for an admin is to generally have the right course."
Cyberjunkie,Zxcvbnm,-1,-1,2005,"14:33, 4 August 2005",'''Oppose''' as per [[User:Dbachmann|dab]] and [[User:Michael Snow|Michael Snow]].--
Private Butcher,Kirill Lokshin,1,1,2005,"20:12, 27 October 2005","'''Humorless Support''', RfA's are very serious, if anyone makes light of them wikipedia will collapse remember this the next time you see anyone do something like [[soup|support]], if they do that, they should be blocked immediately!"
Blankfaze,JRM,1,1,2005,"00:10, 1 May 2005",Mos def.
FCYTravis,Mike Rosoft,1,1,2005,"11:37, 23 December 2005","'''Support''' - For great Wikijustice. ""insert how was he not an admin cliche here."""
Stewartadcock,JesseW,1,1,2005,"10:45, 26 August 2005",'''Support'''
Canderson7,Splash,1,1,2005,,'''Strong Support'''.  Great contributor to many areas of Wikipedia. --
Lst27,Gkhan,-1,-1,2005,"22:16, 22 Apr 2005",Support after 1200 edits. --
Thryduulf,Sam Vimes,1,-1,2005,"14:56, 24 August 2005",As the nominator it will suprise nobody that I think Sam is worthy of the proverbial mop and bucket.
Darwinek,Katefan0,1,1,2005,"18:54, 6 September 2005",'''Support'''. I have only a good experience with her. She will be a great addition to the admins-team. -
MikeJ9919,Weyes2a,1,-1,2005,,'''Support'''...once again. --
Michael Snow,Hashar,1,1,2005,"18:10, 13 July 2005","Hashar is going about this the right way. The request is unusual compared to what we are used to dealing with, but the reasoning behind the request is sensible. And clearly Hashar is trustworthy, so it is easy to support this request. --"
Journalist,Syrthiss,1,1,2005,"02:51, 8 December 2005",
Phroziac,Nickptar,1,1,2005,,'''Support''' <font color=red>
Pedant,EdwinHJ (renomination),1,-1,2005,,"As nominator, of course I support"
Kingturtle,Freestylefrappe,-1,-1,2005,"06:26, 28 Apr 2005",Good so far. But I'd like to see a lot more work done by Freestylefrappe.
Unfocused,Sebastiankessel,1,1,2005,"21:35, 6 October 2005",'''Support'''.  Sometimes passionate but very reasonable to deal with.
Aranda56,Thebainer,1,1,2005,"02:31, 2 December 2005",--
SWAdair,Grutness,1,1,2005,"06:38, 8 Feb 2005","I had been watching, wondering when Gadfium would re-extend the offer.  'Glad the wait is over."
MONGO,Ianbrown,1,1,2005,"07:04, 12 December 2005",'''Support''' absolutely no reservations.--
Mindspillage,Func,1,1,2005,"16:31, 3 August 2005",Delighted to '''support'''. Func's more than qualified to use the tools well; I think his own answers already say it all.
Rje,Wayward,1,1,2005,"15:58, 11 October 2005","'''Support'''. He has shown a firm understanding of our policies, and I am sure he will use the tools wisely. Copyediting is a vastly underrated task in Wikipedia, Wayward is a prime example of a user making a very valuable contribution without necessarily adding reams of content."
Cadorna,Halibutt,-1,-1,2005,"16:10, 19 November 2005",'''Oppose''' per Ghirlandajo.
