SRC,TGT,VOT,RES,YEA,DAT,TXT
Isomorphic,Cecropia,1,1,2004,"01:06, 29 Mar 2004","[[User:Isomorphic|Isomorphic]] 01:06, 29 Mar 2004 (UTC) - He has probably been the most constructive contributor in the (generally well-behaved) discussion over [[terrorism/draft]].  Maintains civility.  A pleasure to work with."
Nadavspi,P3d0,1,-1,2004,"14:53, 2 Nov 2004","As Sarge Baldy said, I don't understand why edit count is so important. More edits do not necessary make someone better.."
Passw0rd,Lucky 6.9,1,-1,2004,"12:54, 23 Oct 2004",
Jayjg,Proteus,1,1,2004,"20:26, 22 Sep 2004",Support.
Lst27,Cutler,1,1,2004,"17:39, 2 Jul 2004",6 months and 1140 edits is '''''a lot''''' of experience. Support. --
TUF-KAT,Ferkelparade,1,1,2004,,
Xed,Jayjg,-1,1,2004,"17:38, 5 Sep 2004",
Fuzheado,Johnleemk,1,1,2004,"01:35, 23 Jun 2004",Seen good work on many articles.
Angela,Jerzy,1,1,2004,,Seems to have a good understanding of Wikipedia.
Exploding Boy,Stevenj,1,1,2004,,
Ludraman,AndyL,0,1,2004,"16:28, 19 Apr 2004",Agree with Mirv.
Morwen,Warofdreams,1,1,2004,,"Support.  Valued contributor, does a lot of unglamorous work."
Andrevan,EDGE,-1,-1,2004,"21:45, 25 Sep 2004","Strongly oppose. [[User:Andrevan| ]]<nowiki>&ndash;</nowiki>[[User:Andrevan|<b><font color=""mediumblue"">Andre</font></b>]] ([[User_talk:Andrevan|<font color=royalblue>talk</font>]])"
Anárion,Slowking Man,1,1,2004,"11:43, 11 Oct 2004",
Stan Shebs,RedWolf,1,1,2004,"17:56, 22 Feb 2004","Support, able to discuss and explain self as well as act."
Plato,PZFUN,1,1,2004,"13:19, 11 Dec 2004","Support, looks like a good user to me.--[[User:Plato|"
Wile E. Heresiarch,Duncharris,1,1,2004,"23:25, 3 Nov 2004",
Dori,Decumanus,1,1,2004,,
Schneelocke,Joy Stovall,1,1,2004,"22:16, 8 Nov 2004",Full support. --
Jwrosenzweig,Nohat,1,1,2004,"19:25, 15 Apr 2004",A fine choice.
TUF-KAT,PMelvilleAustin,1,1,2004,,
Viajero,Hajor,1,1,2004,"21:19, 20 Mar 2004",
Sannse,UninvitedCompany,1,1,2004,"22:08, 18 Apr 2004",
Jengod,Seglea,1,1,2004,,Support.
Ar,BRG,1,-1,2004,,"- Specifically considering [[Wikipedia:administrators|administrators' rights and responsibilities]], I cannot see how the Ceqli question is relevant at all; all the more so in view of the dubious vote counting that first led to the deletion of that page. -"
Grunt,Aranel,1,1,2004,,Impressive... most impressive. --
Brockert,Nathanlarson32767,-1,-1,2004,,Needs more time in the fleshy underbelly of Wikipedia. --
Benc,Skyler1534,-1,-1,2004,"05:10, 15 Oct 2004","Your heart is absolutely in the right place, and you're headed in the right direction. Your request is too early, though. Give it another month or two, and I will most likely support you for adminship &mdash; or even nominate you myself."
Warofdreams,AndyL,-1,1,2004,"18:49, 19 Apr 2004","I agree, its too soon, but please try again after another six weeks."
Improv,Nathanlarson32767,-1,-1,2004,"15:11, 21 Dec 2004","Has shown self to be a good editor, but hasn't yet really done policy-related work yet. --"
UninvitedCompany,TakuyaMurata,1,-1,2004,"14:33, 15 Nov 2004",
Sam Spade,Alex S,1,1,2004,"03:10, 11 Mar 2004",
172,Ed g2s,1,1,2004,"09:38, 27 Jul 2004",
Blankfaze,Rlandmann,1,1,2004,"19:05, 1 Aug 2004","Well if Anthony voted against you, then I feel pretty darn safe voting <u>for</u> you.  Please do make sure you are familiar with all [[Wikipedia:Policies and guidelines]], especially the [[Wikipedia:Candidates for speedy deletion|speedy deletion policy]]."
Jiang,Hemanshu,1,1,2004,,Support. --
RickK,Snowspinner,1,-1,2004,,
Jengod,Merovingian,1,1,2004,,Support.
Greenmountainboy,LouI,1,1,2004,"17:39, 31 Dec 2003",Support!!!!!!!
Cool Hand Luke,MacGyverMagic,1,1,2004,"21:19, 24 Nov 2004","I didn't get an ad, but he's a good editor in my view. Uses cleanup. We need more of that."
Ugen624,Kate,-1,1,2004,,
Blankfaze,Plato.08,-1,-1,2004,"01:41, 11 Jul 2004","Stop associating with all this Red Faction BS, and you could really be a good user."
TheCustomOfLife,Nikola Smolenski,-1,-1,2004,,I am really not liking this situation. I'm sorry. Oppose.
Michael Snow,Gadfium,1,1,2004,"00:08, 8 Dec 2004",
Cribcage,Tkinias,1,1,2004,"21:58, 9 Dec 2004",
Michael Snow,Elf,1,1,2004,"20:07, 1 Jun 2004",Glad to see her accept this nomination. --
UninvitedCompany,Neutrality,1,-1,2004,"21:29, 16 Aug 2004",
ALargeElk,Snowspinner,-1,-1,2004,"16:08, 1 Jun 2004","Just a wee bit too new. Sorry, Snowspinner.--"
Texture,Jengod,1,1,2004,"18:24, 19 Feb 2004",Support. --
Anárion,Rhobite,1,1,2004,"07:40, 18 Oct 2004",
Ugen64,Fvw,1,-1,2004,"04:11, 29 Nov 2004",
Merovingian,Bkonrad,1,1,2004,,Heh  --
Pakaran,Charles Matthews,1,1,2004,"00:01, 15 Feb 2004",Support.
,Meelar,1,1,2004,,
Zoney,Aris Katsaris,1,1,2004,"01:26, 16 Nov 2004",United in diversity!
Ugen64,DF08,1,1,2004,"16:14, 12 Nov 2004","Certainly; as a side note, is ""vandalisation"" a word?"
Kevin baas,CyborgTosser,-1,1,2004,,Oppose. Too few edits.
Rhymeless,ShaneKing,1,-1,2004,"23:28, 17 Nov 2004",[[User:Rhymeless|
plato,Elf,1,1,2004,"03:27, 4 Jun 2004",Approve
TUF-KAT,Andrewa,1,1,2004,,
Lst27,Mustafaa,1,1,2004,"01:38, 26 Nov 2004",
ContiE,Hyacinth,1,1,2004,,Whaddayamean he's not an admin already? --
Seth Ilys,Merovingian,1,1,2004,"12:10, 13 Mar 2004",Support. I've seen nothing but solid work. --
Bcorr,PMelvilleAustin,1,1,2004,"21:11, 2 Jun 2004",Absolutely. Welcome back in advance ;-)
David Newton,Cecropia,1,1,2004,"19:31, 3 Apr 2004",
Merovingian,Shallot,1,1,2004,,
Avala,Lupo,1,1,2004,"10:08, 26 Jul 2004",[[User:Avala|
Andrevan,CSTAR,1,1,2004,,
Gadykozma,Norm,1,-1,2004,"23:34, 24 Oct 2004",Support. Though I do wish he'd stop his anti slashdot campaign.
172,KF,1,1,2004,"06:03, 17 Nov 2004",Another great nomination by uc. uc's really on top of things!
JackLynch,Mikkalai,1,1,2004,"21:54, 31 Jan 2004","Support. I found this user to be able to discuss contentious issues in a reasonable manner, showing respect for sources, as well as differing opinions. I think they will use any authority granted them in a cautious, and judicious manner."
Fastfission,GeneralPatton,-1,1,2004,"05:00, 3 Dec 2004","'''Strong oppose.''' I don't think he's a bad guy but we've butted heads over his inability to understand what NPOV means even in the most basic sense. As reference, see our discussions on [[Talk:Robert Oppenheimer]] (a few months ago), [[Talk:Wernher von Braun]] (a few months ago), and [[Talk:Nazi Germany]] (last week, when he suggested, and defended, his use of a self-described holocaust/historical denial website as a valid source for resolving a minor squabble). I think he is an earnest contributor but I don't think he has very good negotiation skills, good historical reasoning, or good methodology. And I think he has some legitimate conceptual problems with understand what NPOV means in any applicable sense. If you want to see this in practice, again, view my frustrations on [[Talk:Robert Oppenheimer]]. Sorry, GeneralPatton, nothing against you personally, you seem like a nice enough guy, and I don't think you ''mean'' to antagonize, but I think you often just don't ''get'' what Wikipedia articles should be about in a very fundamental way, and I haven't really seen any improvement in this, to be honest. I haven't seen you use good editing judgment or communication skills. These seem to me to be rather important for any administrator position, even with as lack-of-status as it is supposed to be. Even if the user has reformed since last July (which my latest disagreement with him suggests to me that he has not), I see this as being a somewhat provisional state and definitely not compelling a vote for adminship. (I'm someone who sometimes has strong opinions about uses of historical sources and statements, so please read the discussions linked and decide for yourself, don't just take my word for it.) --"
Gtrmp,Zoney,1,1,2004,,
Jwrosenzweig,PMelvilleAustin,1,1,2004,"19:18, 2 Jun 2004",Support.
Francs2000,AdamRetchless.09,-1,-1,2004,"21:25, 30 Mar 2004",Not enough edits --
172,Andrew Yong,1,1,2004,"03:01, 13 May 2004",
Danny,Zoney,1,1,2004,"14:51, 16 Sep 2004",
Tuomas,Jpgordon,1,1,2004,"15:33, 20 Nov 2004","I buy this! (Despite a possibly somewhat short time of presence and a too limited exposure to ugly wikipedia fights.) On a gut-feeling (or [[personal chemistry]]) level, JP resonates with my soul. /"
Zoney,Neutrality,1,1,2004,"10:58, 6 Oct 2004",
Jwrosenzweig,DanKeshet,1,1,2004,"23:02, 8 Nov 2004",
Fennec,IndigoGenius,-1,-1,2004,"02:47, 11 Jul 2004",Request disciplinary action against nominator. -
Danny,Arvindn,1,1,2004,"19:43, 28 Feb 2004",--
Elf-friend,Flockmeal,1,1,2004,"18:25, 16 Mar 2004",Support.
Blankfaze,Grunt,1,1,2004,"23:42, 21 Aug 2004",AAAAAAH!  AWESOME!  ''~* Blankfaze tnurGs''  --  and supports!
Danny,Stevenj,1,1,2004,"18:30, 12 Apr 2004",
Danny,XJamRastafire,1,1,2004,"00:09, 21 Apr 2004",
Angela,MykReeve,1,1,2004,,
Merovingian,Mark,1,1,2004,,"Wow!  2001, I'm impressed."
Pir,Neutrality,-1,-1,2004,"16:39, 17 Aug 2004","As I said above, I'm very sorry about this, but I need to oppose his nomination. His attempt to disenfranchise fellow Wikipedians (I'm not talking about sockpuppets, but Rex - 'This vote is invalid' with the ""justification"" of a past conflict) is out of order and destroys all confidence I had in his ability to use admin powers responsibly. This does not dominish him in any way as a Wikipedian - he's a very good contributor, and I like his user page a lot."
Ugen64,Cecropia,1,1,2004,,
Kevin baas,CyborgTosser,-1,-1,2004,,Oppose. Too few edits.
Kingturtle,Mic,1,1,2004,"23:06, 17 Mar 2004",
plato,AndyL,1,1,2004,,"Support, looks like he knows what he's doing"
Hcheney,Johnleemk,1,1,2004,"20:50, 21 Jun 2004",[[User:Hcheney/Support|Support]] --
Bkonrad,Snowspinner,1,1,2004,"21:52, 25 Jul 2004",
Mirv,Taxman,1,1,2004,,
Passw0rd,Ffirehorse,-1,1,2004,"12:47, 23 Oct 2004",Has not been here long enough.
Gzornenplatz,Guanaco,-1,-1,2004,,Not enough activity lately (18 edits in all of November).
Kaihsu,Yacht,1,1,2004,,If Gboy = Yacht then '''support'''. --
Everyking,Golbez,1,1,2004,"13:55, 22 Sep 2004",
Sam Spade,Michael Snow,1,1,2004,"04:43, 21 Apr 2004",Agree w Cimon
Cecropia,Bearcat,1,1,2004,"18:13, 27 Mar 2004",
DrBob,Plato.07,-1,-1,2004,"01:33, 3 Jul 2004",--
DG,Yelyos,-1,-1,2004,"22:53, 15 Nov 2004",I'll support when renominated in 2005.
Merovingian,MacGyverMagic,1,1,2004,,"I hate to say it, but this is starting to look like the Ukraine election <tt>;)</tt>  --"
172,Tim Ivorson,1,1,2004,"09:13, 26 Dec 2004",
RickK,Plato.08,-1,-1,2004,,"Guanaco is becoming more and more bizarre.  What he's doing in this company, I don't know.  Oppose, of course.  Ban all of them."
Jiang,Markalexander100.09,1,-1,2004,"04:14, 3 May 2004",
Sverdrup,Fabiform,1,1,2004,"20:29, 10 Mar 2004",Support. I thought he was sysop already. He also understands the use of the summary field. :-)
Antandrus,Kim Bruning,1,1,2004,"01:20, 1 Aug 2004",
Charles Matthews,Lowellian,1,1,2004,"19:25, 21 May 2004",
172,Guanaco,1,-1,2004,"18:49, 3 Dec 2004",Support.
Pedant,Mackeriv,1,1,2004,,"Never heard of you until today.  You seem to be not that active, but increasing activity lately.  Hope you will continue to be an active contibutor.  You seem suitable as an admin, though, and since you do the 'chores' you should probably have the tools you need as well."
Cribcage,Brockert,1,1,2004,"21:58, 9 Dec 2004",
Ambivalenthysteria,Robin Patterson,1,1,2004,"05:15, 28 Jul 2004",
Lst27,CyborgTosser,1,-1,2004,"15:53, 17 Oct 2004",Good nomination. Support. --
EddEdmondson,Hypernovean,1,1,2004,"15:53, 18 Jul 2004",
Finlay McWalter,Sverdrup,1,1,2004,"22:53, 29 Mar 2004","Support.  I'm normally wary of self-nominations, but I think Sverdrup is one of The Overlooked - those so clearly qualified for sysophood that we forget they aren't one already. --"
Kim Bruning,Neutrality,-1,-1,2004,"21:01, 17 Aug 2004","More heat than light in this RFA. Not a good idea to spend more time on it today. Lets try again in a month or two when tempers have cooled. I'm sure Neutrality would make an fair admin, but I know *I* wouldn't want to become an admin with a vote like this.:)  When things have cooled down, we'll be able to judge in all neutrality. ;-)"
Lowellian,Hyacinth,1,1,2004,,Huh? I always assumed Hyacinth was already an admin. [[User:Lowellian|<nowiki></nowiki>]]&mdash;
Jwrosenzweig,Visorstuff,1,1,2004,"17:55, 5 Mar 2004","I'll support.  We disagreed on one occasion, but Visorstuff was very communicative about the whole thing and it was a positive experience overall -- the type of person who ought to be an admin."
Danny,Tkinias,1,1,2004,"03:37, 7 Dec 2004",Support.
Squash,Aranel,1,1,2004,,Yep. :-)
Bcorr,Taoster,-1,-1,2004,"19:34, 24 Sep 2004",I concur with Stormie. And it never helps to argue with those voting against you in the middle of the list of votes....
Ilyanep,Snowspinner,1,1,2004,"23:24, 27 Jul 2004",
Guanaco,Geogre,0,1,2004,,
Stormie,Mackensen,1,1,2004,,I agree with Emsworth's comment. &mdash;
DavidCary,Eequor,1,-1,2004,"17:28, 17 Nov 2004",Support. I see: No respect for authority. Completely opposed to everything I believe in. Sanity questionable. I'm surprised Eequor isn't admin already. --
Angela,Seglea,1,1,2004,,Support.
Sietse Snel,Fvw,1,-1,2004,"20:32, 1 Dec 2004",Support. Does good work.
Meelar,Chris Roy,1,1,2004,"21:31, 20 Mar 2004",
Sj,Academic Challenger,1,1,2004,"05:19, 9 Sep 2004",Absolutely.
Gzornenplatz,Eequor,1,-1,2004,,See no reason to oppose. Eequor's comments on the link Kate provided were right on target.
Acegikmo1,KF,1,1,2004,"18:13, 16 Nov 2004",
Sjc,Neutrality,-1,1,2004,"05:07, 7 Oct 2004",This guy is the very antithesis of his user name in my opinion. A competent contributor but not in my opinion an admin for all the reasons already stated.
Squash,Slowking Man,1,1,2004,,
Sethmahoney,Lucky 6.9.08,-1,-1,2004,,"Opposed, for reasons 1, 2, and 9 above.  -"
Rdash,Bearcat,1,1,2004,,
Lucky 6.9,Mustafaa,1,1,2004,"01:50, 2 Dec 2004",Ditto!  Terrific contributor. -
Arwel Parry,Moncrief,1,1,2004,"23:13, 21 Mar 2004",
Ludraman,PZFUN,1,1,2004,"10:05, 11 Dec 2004",I'm okay with the self nom.
Grunt,Sam Spade,1,-1,2004,,"Seems to me that his controversial past has to do with being on the wrong side of some very bad people. Anyone who can pull that off should have a shot at being a sysop, as they've got at least ''some'' of the right ideas. Also strikes me as generally being quite friendly. --"
,Meelar,1,1,2004,,
UninvitedCompany,Mark Richards,1,1,2004,"02:14, 30 Apr 2004",I believe the extent and breadth of his contributions speak well for him.
Michael Snow,Moink,1,1,2004,"17:04, 17 Mar 2004",
Lst27,Mark,1,1,2004,"22:47, 8 Jul 2004",
John Kenney,AndyL,0,1,2004,"04:52, 20 Apr 2004","[[User:John Kenney|john]] 04:52, 20 Apr 2004 (UTC).  I'd note that while the [[User:AndyL]] has only been about for 18 days, he posted for an additional 20 days or so before he, by his own account, forgot his password.  But still, perhaps, too early - nevertheless, I think he definitely could do the job."
Mark,Chmod007,1,1,2004,"06:15, 22 Sep 2004",Great user. -
Michael Snow,Wile E. Heresiarch,1,1,2004,"22:40, 14 May 2004",
Gzornenplatz,Jayjg,0,1,2004,,"Agree with Pir basically. As long as adminship is given out as a life tenure without possibility of recall, I can't support someone with a strong POV like that. Despite all the ""janitor"" talk, adminship in the present system is a position of considerable power, and power tends to corrupt. But as I have not seen particular misbehaviour on his part so far, I won't oppose; and I would readily support if there was any real, functioning mechanism for de-adminship in place."
Cyp,Caltrop,1,1,2004,,Support
Austin Hair,Kate,1,1,2004,,Wholeheartedly endorse.
Hephaestos,Bmills,1,1,2004,"20:12, 18 Dec 2003",Definitely support the [[Irish theatre]] originator. :) -
Geogre,Hyacinth,1,1,2004,"04:08, 8 Nov 2004","[[User:Geogre|Geogre]] 04:08, 8 Nov 2004 (UTC) Willingly to learn and graciously to teach."
Angela,Mark Richards,1,1,2004,,
Seth Ilys,Blankfaze,1,1,2004,"04:55, 2 Jul 2004",
Fennec,Academic Challenger,1,1,2004,"18:52, 6 Sep 2004",Numeric standards considered harmful. -
Acegikmo1,PedanticallySpeaking,-1,-1,2004,"22:02, 20 Sep 2004","[[User:Acegikmo1|Acegikmo1]] 22:02, 20 Sep 2004 (UTC).  I haven't seen this user on any of the ""administrative"" pages yet, nor do I recognize him/her from edits any of the >1500 pages on my watchlist.  Considering that [[User:PedanticallySpeaking|PedanticallySpeaking]] has only been here for a month and a half, I feel that the user does not have sufficient experience to be an administrator.  I am entirely willing to alter my vote in a future nomination."
ElBenevolente,GeneralPatton,0,1,2004,"02:29, 3 Dec 2004","Insulting language isn't acceptable for prospective admins.  However, event was 6 months ago.  Moved from oppose to neutral."
Orthogonal,Rdsmith4,0,1,2004,"12:54, 27 Sep 2004",
TheCustomOfLife,Lst27,1,-1,2004,,"He expressed interest to me in being nominated last week, but I was so busy that I didn't respond to his email or recommend him. I would have, however. I support."
Lst27,Maurreen,0,-1,2004,"00:10, 11 Dec 2004",From what I've seen here... I'm not so sure anymore. Maybe another time. --
Isomorphic,ScudLee,1,-1,2004,"22:39, 25 Oct 2004","I don't see such a mild eccentricity as reason to oppose, since it does not in any way suggest that ScudLee would abuse his capabilities. I've never had any problem with the edits of his that I've seen."
Mirv,Siroxo,1,1,2004,"22:26, 26 Aug 2004",
Charles Matthews,Ævar Arnfjörð Bjarmason,-1,1,2004,"15:41, 18 May 2004",I'd want to see more substantive edits.
Bobdoe,Netoholic,-1,-1,2004,"15:36, 28 Oct 2004",<font color=D10000>
The Fascist Chicken,Leonard G.,-1,-1,2004,"05:39, 11 September 2005",'''Oppose''' Its nothing against Leonard G. I looked at his contributions and I've decided to oppose.
Merovingian,Grunt,1,1,2004,,Oogachaka.  --
172,Duncharris,1,1,2004,"10:06, 5 Nov 2004",Support.
Grunt,Chuq,1,1,2004,,More edits than Ambi? That's quite a feat. :) --
Isomorphic,Andrewa,1,1,2004,"04:26, 1 Apr 2004",No objections here.
AlanBarrett,RedWordSmith,1,1,2004,"17:09, 3 Dec 2004",Support.  &mdash;
Danny,Cyrius,1,1,2004,"16:00, 2 May 2004",
Grunt,Derek Ross,1,1,2004,,Ok. --
Blankfaze,Academic Challenger,0,1,2004,"23:47, 6 Sep 2004","After reviewing his work, and considering his circumstances, I honestly believe him to be a great if not exemplary user, and if not for the user's inexperience in interuser relations in the community, I would be willing to waive my usual minimums and support.  However, I'd like to see this user come back after getting more acquainted with user relations and disputes.  Will most likely support in the future."
Pir,Neutrality,-1,-1,2004,"21:27, 14 Jul 2004",
Morwen,Roozbeh,1,1,2004,,Support.
Wolfman,Marine 69-71,1,-1,2004,"01:02, 28 Oct 2004",
Hadal,Mic,1,1,2004,"07:31, 18 Mar 2004",
Anthony DiPierro,Decumanus,0,1,2004,"19:17, 27 Mar 2004",
Andrevan,Jeronimo,1,1,2004,,
Michael Snow,DJ Clayworth,1,1,2004,"21:27, 25 Mar 2004",
172,ALoan,1,1,2004,"23:43, 8 Oct 2004",
Burgundavia,Itai.09,1,-1,2004,"10:56, 5 Jun 2004",Support - A brief glance through the user's history shows nothing but good edits.
,Lexor,1,1,2004,,
Rje,Premeditated Chaos,1,1,2004,"02:39, 27 Dec 2004",Without question.
,Jeronimo,0,1,2004,,
Meelar,ChrisO,1,1,2004,"02:01, 18 Feb 2004","Support, welcome aboard!"
ContiE,Anthony DiPierro,0,-1,2004,,The tool can do the job it seems. Otherwise I'd support. --
Everyking,PZFUN,1,1,2004,"02:52, 6 Dec 2004","Sure, I support, seems like a good editor to me. Nomination, self-nomination, who cares? There's no difference."
Jayjg,Violetriga,1,1,2004,"21:41, 4 Nov 2004",Strong candidate. Support.
M7it,EdwinHJ,0,-1,2004,"14:09, 7 Dec 2004",May be next time... --
Goobergunch,Golbez,1,1,2004,"23:23, 27 Sep 2004","Strongly support - great job on the Hurricane pages, for one thing."
Kim Bruning,Ezhiki,1,1,2004,"21:14, 21 Aug 2004",
Slowking Man,Anthony DiPierro,-1,-1,2004,,"If Anthony does not desire to be an admin for any purpose other than to view deleted articles, and he is able to use Kate's tool, mentioned below, to do so, then I see no reason to give him admin status. --"
ElBenevolente,Lucky 6.9 round 2,-1,-1,2004,"04:49, 25 Nov 2004",Oppose for the same reasons I did three weeks ago.  Please give some time between rerenominations; three weeks is certainly not sufficient.
Mirv,COGDEN,1,1,2004,"18:33, 6 Nov 2004",
Ludraman,Nohat,1,1,2004,"16:35, 19 Apr 2004",Blessed are the hatless.
Ludraman,Anárion2,1,-1,2004,"10:39, 27 Dec 2004","Like ugen said. Anyway, Anarion is a great contributor."
172,Everyking,1,1,2004,"22:46, 3 May 2004",
Jwrosenzweig,Texture,1,1,2004,"03:53, 29 Feb 2004",Support--solid and positive contributor.
Ugen64,Cool Hand Luke,1,1,2004,,
TUF-KAT,Niteowlneils,1,1,2004,,
Carrp,Tim Ivorson,1,1,2004,"15:43, 30 Dec 2004",No objections.
,Meelar,1,1,2004,,
Meelar,Fabiform,1,1,2004,"19:28, 10 Mar 2004",Absolutely support.  A true pleasure to work with.
UninvitedCompany,WHEELER.09,-1,-1,2004,"08:29, 26 Apr 2004",A review of his edits would suggest that he may not yet fully understand the Wikipedia culture.
Wile E. Heresiarch,Zero0000,1,1,2004,"03:43, 18 Apr 2004",Support. I've looked over some of his article edits and some talk page edits. Seems knowledgeable about subjects that really need someone knowledgeable. Doesn't appear to have an agenda. I don't see that he has any problems communicating with other editors.
Blankfaze,Shallot,1,1,2004,"19:25, 5 Aug 2004",
Neutrality,Shallot,1,1,2004,"22:28, 5 Aug 2004",Good work.--
TheCustomOfLife,Plato.08,0,-1,2004,,I agree. Red Faction is so dumb. It's very sixth grade.
Danny,Neutrality,1,-1,2004,"05:13, 11 Jul 2004",
Kingturtle,Gaz,-1,1,2004,"02:13, 12 Mar 2004","Less than 1000 edits. That is not many considering the amount of time the user has been here. Also, usage has been sporatic, including a 2 month hiatus. Gaz didn't really catch fire until February 2004. Try another nomination in May 2004, IMHO."
Ludraman,ScudLee,1,-1,2004,"19:17, 27 Oct 2004","While I would ''prefer'' Lee to have a userpage just cos the red link looks weird, I respect his reasoning below."
Danny,Chmod007,1,1,2004,"23:35, 17 Sep 2004",
Francs2000,Chris 73,1,1,2004,"23:39, 1 May 2004",
Michael Snow,GeneralPatton,0,1,2004,"18:10, 2 Dec 2004",Request an explanation of how GeneralPatton reconciles accepting this nomination with the quote I have placed in the comments section below. --
Ed Poor,Nohat,1,1,2004,"20:51, 15 Apr 2004","Of course. Long overdue. About time someone gave him a ""hat"" :-) --"
VampWillow,Snowspinner,-1,-1,2004,"17:01, 3 Jun 2004",Just as we have a 90-day requirement before one can vote in the current election it seems sensible to retain a 'qualification' period for holding any other position such as admin. One needs that full 90 days of history to base a decision upon. --
Kingturtle,Falcon Kirtaran.09,-1,-1,2004,"17:20, 2 Jul 2004","Not yet enough experience here. Keep working and keep participating :) Try again this autumn. Also, if you need help deleting articles, just tell me what you need done."
Tannin,Fabiform,1,1,2004,,"Support. Good people are good people. The time limit is only a guideline, not an iron-clad rule to chain us."
Secretlondon,Exploding Boy,1,1,2004,"12:40, 9 Apr 2004",
Blankfaze,CryptoDerk,1,1,2004,"07:07, 27 Sep 2004","I come out of the darkness that is post-[[Hurricane Ivan|Ivan]] [[Pensacola, Florida|Pensacola]] solely to support you!  In all seriousness, though, good, responsible, cordial, delightful user."
172,Grunt,1,1,2004,"09:52, 22 Aug 2004",
Andrevan,Ludraman,1,1,2004,,
Meelar,DJ Clayworth,1,1,2004,"21:55, 24 Mar 2004",
Secretlondon,Blankfaze,1,1,2004,"23:33, 30 Jun 2004",Support
RickK,Lucky 6.9,1,-1,2004,,
Quinwound,Bearcat,1,1,2004,,
Calmypal,AdamRetchless.09,1,-1,2004,"12:10, 29 Mar 2004",Agreed. -
Nadavspi,Spencer195,1,1,2004,"00:39, 25 Oct 2004",
Cprompt,Texture,1,1,2004,"19:38, 28 Feb 2004",
TacoDeposit,Aris Katsaris,1,1,2004,,
RadicalBender,Pollinator,1,1,2004,"19:12, 22 Mar 2004",
Andris,Proteus,1,1,2004,,
Hcheney,Dale Arnett,1,1,2004,"23:25, 17 Mar 2004",
Bkonrad,Sam Spade,0,-1,2004,,"I've been avoiding voting here. I haven't had a lot of direct interaction with Sam--my initial encounters some time ago left me with a not entirely flattering impression of him. His comments at the time seemed deliberately obscurantist (a sort of ersatz obi-wanna-be). First impressions are hard to shake, and I've seen a few instances that have reinforced my skepticism. However, I have also seen Sam make some really admirable contributions--both to individual articles and to the community as a whole. So even though I just don't feel right about supporting Sam for adminship at this time, I have come to have considerable respect for him and I don't want to oppose either."
Bmills,Seglea,1,1,2004,"15:33, 30 Jan 2004",Support. Great idea.
Austin Hair,Ezhiki,1,1,2004,,
RadicalBender,Sverdrup,1,1,2004,"17:16, 29 Mar 2004",Support.
Isomorphic,Nohat,1,1,2004,"16:04, 16 Apr 2004","Good contributor as far as I know, but I'm really voting because of Kokiri's comment below."
Rspeer,Duk,1,1,2004,,Sounds like a great admin. Go for it.
Finlay McWalter,Fredrik,1,1,2004,"03:24, 25 Jun 2004",
Sverdrup,Grunt,1,1,2004,"23:19, 21 Aug 2004",Much valuable.
Warofdreams,SD6-Agent,1,1,2004,"18:43, 27 Apr 2004",
Grunt,KF,1,1,2004,,--
RedWordSmith,Solipsist,1,1,2004,,Support. -
Duncharris,Topbanana,1,1,2004,"09:05, 8 Aug 2004",
Kingturtle,Bkonrad,1,1,2004,"06:41, 22 May 2004",Three cheers.
Gzornenplatz,GeneralPatton,-1,1,2004,,"It is definitely not good to have really biased administrator. Nor one who uses Croatian insults in edit summaries (""pickica"" [http://en.wikipedia.org/w/wiki.phtml?title=List_of_Croatians&diff=3629580&oldid=3621463], ""serem ti sliku kralja petra"" [http://en.wikipedia.org/w/wiki.phtml?title=List_of_Croatians&diff=3636404&oldid=3636399])."
Slowking Man,Gtrmp,1,1,2004,,"Does plenty of important work with categories, Vfd, and such, as evidenced by his edit history. --"
Blankfaze,Marine 69-71,-1,-1,2004,"23:03, 26 Oct 2004",
Grunt,Maury Markowitz,1,1,2004,,"uc sums it up well, as usual. --"
The Anome,Merovingian,1,1,2004,"16:05, 15 Mar 2004",Support. --
Moncrief,Jerzy,1,1,2004,,Support.  Fabulous choice!
Finlay McWalter,Maximus Rex,1,1,2004,"02:29, 22 Dec 2003",Support. --
Andrevan,Premeditated Chaos,1,1,2004,,
Jake Nelson,Yacht,1,1,2004,,Support. Solid edit history. --
Dr Zen,Taxman,1,1,2004,"05:07, 3 Dec 2004",Taxman's work on Sealand was a model. Wholeheartedly support.
Cribcage,ChrisDJackson.09,-1,-1,2004,"18:57, 14 Apr 2004","I was neutral until reviewing history. His statement supporting Zero0000 is troubling, and his user page contains an ad hominem attack. An admin should be experienced, respectful, and cooperative. Chris is not, yet."
Dr Zen,Maurreen,-1,-1,2004,"04:33, 10 Dec 2004",Weak oppose.
Lst27,Mackensen,1,1,2004,"00:15, 24 Sep 2004",Great user! --
Fire Star,SWAdair,1,1,2004,"19:50, 27 Oct 2004",Support.
Fire Star,Sam Spade,1,-1,2004,"23:00, 5 Oct 2004",Sam has indeed helped me with a few issues in the past and I've always had well-mannered contributions from him in discussions.
Elf,Nohat,1,1,2004,"21:28, 21 Apr 2004",
172,Neutrality,1,1,2004,"12:58, 5 Oct 2004",Strongly. One of the best contributors.
Dori,GeneralPatton,1,1,2004,,Support.
